bench,node,strategy,throughput
mysqld,2,mcs-timepub,1716
barnes,4,backoff,0.0583771161704612
ferret,2,posix,0.0231588698471515
lu_ncb,2,spinlock,0.0250752256770311
bodytrack,2,posix,0.0319795330988168
bodytrack,8,mcs_stp,0.0396196513470682
p_raytrace,1,malthusian_spin,0.0135025654874426
string_match,6,clh_spin,0.0533049040511727
pca,2,mcs-timepub,0.0539083557951482
barnes,8,cbomcs_spin,0.0660501981505944
string_match,1,posix,0.0147775971627013
string_match,6,c-ptl-tkt,0.0549148819330038
bodytrack,2,cbomcs_spin,0.0328191663931736
swaptions,8,clh_spin,0.0783699059561129
radiosity,2,malthusian_spin,0.0512032770097286
ssl_proxy,8,clh_stp,4797
p_raytrace,1,malthusian_spin,0.0136035913481159
water_nsquared,2,posix_adaptive,0.0145900204260286
radiosity_ll,8,c-ptl-tkt,261323
s_raytrace_ll,8,spinlock,31678
radiosity_ll,2,malthusian_spin,169089
water_nsquared,1,posix,0.00819739322895319
x264,6,mcs-timepub,0.10989010989011
ssl_proxy,6,cbomcs_spin,43683
radiosity_ll,6,mcs_stp,11132
streamcluster,6,backoff,0.0820344544708778
bodytrack,6,clh_stp,0.0464900046490005
canneal,8,malthusian_spin,0.0140567894292943
lu_ncb,6,mcs-timepub,0.04510599909788
streamcluster_ll,8,posix_adaptive,2767
word_count,6,malthusian_spin,0.104058272632674
streamcluster,2,posix_adaptive,0.050251256281407
word_count,2,c-ptl-tkt,0.136612021857923
radiosity,8,backoff,0.0620347394540943
swaptions,1,posix_adaptive,0.0125391849529781
swaptions,6,mcs_spin,0.0599161174355902
s_raytrace,8,mcs_spin,0.107642626480086
mysqld,6,mcs_stp,2147
lu_cb,2,partitioned,0.0445831475702185
barnes,8,mcs_spin,0.0889679715302491
s_raytrace,1,mcs_spin,0.0236910684671879
lu_ncb,2,mcs_spin,0.0284010224368077
water_nsquared,6,malthusian_stp,0.0340947834981248
water_nsquared,4,c-ptl-tkt,0.0234082397003745
pca_ll,8,ttas,137911
x264,1,c-ptl-tkt,0.0469043151969981
s_raytrace_ll,4,partitioned,257230
word_count,6,malthusian_spin,0.0771604938271605
radiosity_ll,2,posix_adaptive,167521
pca_ll,8,clh_stp,96688
lu_ncb,8,malthusian_stp,0.0592417061611374
pca,6,mcs-timepub,0.0569151963574274
kmeans,2,mcs_stp,0.0202552157180474
bodytrack,8,c-ptl-tkt,0.0506329113924051
ferret,1,clh_spin,0.0116863386700947
pca,8,spinlock,0.029146021568056
matrix_multiply,2,backoff,0.0486381322957198
water_nsquared,1,c-tkt-tkt,0.00797957229492499
streamcluster_ll,6,c-tkt-tkt,15790
barnes,1,posix,0.0178062678062678
barnes,1,posix_adaptive,0.0177841010136938
vips,6,mcs_spin,0.16260162601626
vips,1,posix,0.0381679389312977
bodytrack,4,mcs_spin,0.0417188151856487
x264,4,spinlock,0.110741971207087
ssl_proxy,4,clh_spin,46193
radiosity_ll,1,mcs_spin,97675
string_match,1,clh_stp,0.0143451441686989
histogram,6,partitioned,0.374531835205993
matrix_multiply,4,mcs_spin,0.108932461873638
pca,1,posix,0.0426075841499787
string_match,8,clh_stp,0.0584795321637427
ssl_proxy,4,backoff,59769
pca,6,spinlock,0.0315059861373661
bodytrack,6,cbomcs_spin,0.0487092060399415
water_spatial,6,backoff,0.0784929356357928
x264,6,malthusian_stp,0.10989010989011
p_raytrace,8,ttas,0.0135648399348888
volrend,6,mcs_stp,0.0766283524904215
vips,6,partitioned,0.162866449511401
string_match,2,malthusian_stp,0.0223713646532438
word_count,2,mcs_spin,0.109649122807018
s_raytrace_ll,1,posix,71081
streamcluster,4,spinlock,0.353356890459364
kmeans,8,ticket,0.0392003136025088
p_raytrace,4,c-ptl-tkt,0.0136556056261095
blackscholes,8,malthusian_spin,0.0330250990752972
vips,2,ttas,0.073909830007391
canneal,2,ticket,0.0112170499158721
bodytrack,8,malthusian_stp,0.0428449014567266
freqmine,2,mcs-timepub,0.0156396621832968
s_raytrace_ll,8,cbomcs_stp,14916
canneal,6,c-tkt-tkt,0.0136054421768707
swaptions,2,posix,0.0250438266967193
pca_ll,4,mcs_spin,389825
fmm,8,spinlock,0.0814995925020375
ssl_proxy,4,clh_stp,5207
streamcluster,2,c-tkt-tkt,0.628930817610063
word_count,2,clh_spin,0.131752305665349
freqmine,6,malthusian_spin,0.0259268861809697
vips,2,cbomcs_spin,0.0737463126843658
radiosity_ll,8,spinlock,17153
vips,8,malthusian_stp,0.169491525423729
streamcluster_ll,2,mcs_stp,14360
pca_ll,8,malthusian_spin,553081
dedup,4,mcs_spin,0.0214500214500215
vips,8,cbomcs_spin,0.0603500301750151
string_match,1,mcs_spin,0.0144341801385681
s_raytrace,6,backoff,0.0999000999000999
kmeans,8,mcs_spin,0.0405022276225192
radiosity,6,spinlock,0.033003300330033
x264,2,ttas,0.0871839581517001
pca_ll,1,cbomcs_stp,284048
vips,6,c-ptl-tkt,0.161030595813205
barnes,4,cbomcs_spin,0.0560852495793606
s_raytrace_ll,4,c-tkt-tkt,246597
radiosity,4,mcs_spin,0.0693000693000693
barnes,4,mcs_stp,0.0586510263929619
histogram,2,backoff,0.609756097560976
radiosity_ll,2,spinlock,161795
word_count,6,posix_adaptive,0.108342361863489
vips,6,mcs_stp,0.161550888529887
s_raytrace_ll,4,ticket,120747
pca_ll,2,posix,324569
streamcluster,1,posix_adaptive,0.0403388463089956
ferret,6,malthusian_stp,0.0522466039707419
water_nsquared,1,c-ptl-tkt,0.00829324929507381
lu_cb,6,c-tkt-tkt,0.0711743772241993
freqmine,1,posix,0.0087404947120007
streamcluster,1,mcs_stp,0.588235294117647
x264,1,mcs-timepub,0.0477326968973747
swaptions,8,ttas,0.0781860828772479
blackscholes,1,backoff,0.017822135091784
matrix_multiply,2,clh_stp,0.0434027777777778
linear_regression,8,mcs_spin,1.47058823529412
string_match,4,cbomcs_spin,0.0505305709954523
blackscholes,8,ticket,0.0335570469798658
water_nsquared,8,malthusian_stp,0.0380807311500381
ssl_proxy,1,c-tkt-tkt,38448
ferret,1,spinlock,0.0116808784020558
s_raytrace_ll,8,partitioned,194613
water_spatial,2,cbomcs_stp,0.0425531914893617
volrend,8,clh_spin,0.08110300081103
freqmine,8,malthusian_spin,0.026246719160105
word_count,8,cbomcs_spin,0.09765625
volrend,6,c-ptl-tkt,0.131752305665349
lu_ncb,4,c-ptl-tkt,0.0535618639528656
freqmine,4,partitioned,0.022691173133651
fmm,8,mcs-timepub,0.0742942050520059
pca,8,clh_spin,0.0330906684315023
ssl_proxy,6,posix_adaptive,22029
canneal,6,partitioned,0.0135263086703639
word_count,6,mcs_spin,0.0807754442649435
histogram,8,spinlock,0.324675324675325
radiosity_ll,6,c-ptl-tkt,257086
dedup,1,c-tkt-tkt,0.0733137829912023
radiosity_ll,6,backoff,220740
freqmine,2,malthusian_stp,0.0147427392009435
kmeans,1,malthusian_stp,0.0115141047783535
matrix_multiply,1,malthusian_stp,0.0269759913676828
s_raytrace_ll,1,malthusian_spin,72377
bodytrack,6,mcs-timepub,0.0460617227084293
swaptions,8,c-tkt-tkt,0.0784929356357928
s_raytrace,4,backoff,0.0782472613458529
radiosity_ll,8,spinlock,16943
streamcluster_ll,4,cbomcs_stp,11827
radiosity_ll,8,malthusian_spin,182071
p_raytrace,8,malthusian_spin,0.0136630687252357
pca_ll,1,mcs_stp,76766
barnes,8,spinlock,0.089126559714795
linear_regression,4,clh_spin,1.25
lu_ncb,2,ticket,0.0310752019888129
string_match,2,c-ptl-tkt,0.0267952840300107
p_raytrace,1,spinlock,0.0134952766531714
s_raytrace_ll,4,clh_spin,256701
string_match,1,partitioned,0.0147732309055991
volrend,1,ttas,0.053475935828877
barnes,2,cbomcs_stp,0.0315756236185665
pca_ll,6,spinlock,137147
string_match,8,ticket,0.0621890547263682
kmeans,4,cbomcs_stp,0.0325626831650928
blackscholes,8,spinlock,0.0335345405767941
mysqld,6,posix_adaptive,2564
lu_cb,6,c-tkt-tkt,0.07097232079489
radiosity,6,mcs-timepub,0.0702247191011236
volrend,2,ttas,0.088261253309797
water_spatial,8,c-tkt-tkt,0.0874890638670166
ssl_proxy,8,mcs_stp,3069
linear_regression,1,mcs-timepub,0.763358778625954
water_nsquared,8,mcs_stp,0.0409500409500409
s_raytrace_ll,1,clh_spin,72100
pca_ll,1,mcs_stp,82091
ferret,1,backoff,0.011706860220089
blackscholes,4,mcs_spin,0.0290191526407429
streamcluster_ll,4,partitioned,14513
linear_regression,8,spinlock,0.840336134453782
pca,2,mcs_spin,0.0560538116591928
matrix_multiply,6,backoff,0.0856164383561644
ferret,6,spinlock,0.0481000481000481
volrend,4,mcs_stp,0.103305785123967
lu_ncb,6,malthusian_stp,0.04516711833785
radiosity_ll,1,c-ptl-tkt,95591
barnes,6,c-ptl-tkt,0.0755287009063444
mysqld,1,posix,2581
barnes,4,c-tkt-tkt,0.0561167227833895
radiosity,4,spinlock,0.0465116279069767
kmeans,6,mcs-timepub,0.0373412994772218
ferret,4,malthusian_spin,0.0314070351758794
pca,2,clh_stp,0.0258464719565779
canneal,4,backoff,0.01311303435615
kmeans,4,posix,0.0335457900033546
x264,1,mcs-timepub,0.0477783086478739
lu_ncb,4,mcs-timepub,0.0579374275782155
s_raytrace,8,mcs_spin,0.0906618313689937
ssl_proxy,1,cbomcs_spin,39892
radiosity,8,cbomcs_stp,0.0285388127853881
histogram,2,clh_stp,0.408163265306122
pca_ll,6,malthusian_stp,143567
streamcluster,6,ttas,0.156985871271586
word_count,1,posix_adaptive,0.0886524822695035
string_match,8,posix_adaptive,0.06265664160401
water_spatial,4,malthusian_stp,0.0662690523525514
water_nsquared,6,mcs-timepub,0.0350877192982456
p_raytrace,6,posix_adaptive,0.0135740464232388
vips,2,cbomcs_stp,0.0736377025036819
lu_ncb,6,mcs_spin,0.0457247370827618
ferret,1,mcs_spin,0.0116945386504502
matrix_multiply,8,mcs_stp,0.10482180293501
dedup,2,c-ptl-tkt,0.0628140703517588
barnes,4,posix_adaptive,0.0565930956423316
x264,6,mcs_spin,0.11037527593819
volrend,2,malthusian_stp,0.0651890482398957
streamcluster_ll,1,ticket,6382
x264,2,malthusian_stp,0.0855431993156544
water_nsquared,1,cbomcs_stp,0.00835631319461853
radiosity,8,c-ptl-tkt,0.0580383052814858
x264,1,clh_stp,0.0480076812289966
radiosity,1,ttas,0.0488997555012225
kmeans,1,clh_stp,0.011528706479133
swaptions,8,cbomcs_spin,0.0775795190069822
fmm,1,clh_spin,0.033255736614566
ferret,8,malthusian_spin,0.00930838685655776
pca,1,malthusian_spin,0.0367647058823529
water_nsquared,1,ticket,0.00848536274925753
lu_ncb,2,c-ptl-tkt,0.028328611898017
bodytrack,2,backoff,0.0322061191626409
lu_cb,4,ttas,0.0558035714285714
volrend,6,mcs-timepub,0.105042016806723
ssl_proxy,1,c-tkt-tkt,38660
streamcluster_ll,1,ticket,5851
radiosity,6,backoff,0.0619962802231866
blackscholes,2,clh_stp,0.0246244767298695
pca_ll,1,malthusian_spin,289998
volrend,2,cbomcs_spin,0.0885739592559787
ferret,4,posix_adaptive,0.0413564929693962
word_count,2,malthusian_stp,0.12531328320802
linear_regression,1,backoff,0.892857142857143
lu_ncb,8,mcs_spin,0.0591715976331361
water_nsquared,1,cbomcs_spin,0.00839771582129661
kmeans,2,mcs_spin,0.0195618153364632
x264,6,mcs_stp,0.109170305676856
freqmine,4,partitioned,0.0229937916762474
kmeans,2,ttas,0.019739439399921
radiosity_ll,6,spinlock,27553
fmm,2,mcs_spin,0.0517866390471258
histogram,2,ttas,0.571428571428571
streamcluster_ll,2,spinlock,13791
x264,8,posix_adaptive,0.11001100110011
canneal,8,c-tkt-tkt,0.0141143260409315
swaptions,2,mcs-timepub,0.0231481481481481
pca_ll,2,cbomcs_stp,395884
blackscholes,8,ttas,0.0335570469798658
barnes,2,mcs_stp,0.0339673913043478
volrend,8,mcs-timepub,0.0587889476778366
string_match,2,ticket,0.026089225150013
streamcluster,4,mcs-timepub,0.272479564032698
histogram,4,ttas,0.588235294117647
volrend,2,clh_stp,0.0862812769628991
dedup,6,cbomcs_spin,0.0230096640589047
ferret,2,posix,0.0222667557336896
radiosity_ll,1,ttas,96936
radiosity,2,spinlock,0.06765899864682
vips,4,backoff,0.125944584382872
ferret,2,mcs-timepub,0.0229990800367985
dedup,1,mcs_stp,0.0330141961043249
fmm,8,mcs_spin,0.0768639508070715
volrend,1,spinlock,0.0535045478865704
linear_regression,6,c-tkt-tkt,1.61290322580645
matrix_multiply,6,posix,0.102986611740474
matrix_multiply,2,ttas,0.0520291363163372
volrend,4,backoff,0.122699386503067
swaptions,8,clh_stp,0.0729394602479942
streamcluster_ll,2,malthusian_stp,13692
x264,4,c-tkt-tkt,0.107991360691145
lu_ncb,4,clh_spin,0.0551267916207277
bodytrack,1,clh_spin,0.0203873598369011
water_nsquared,4,ttas,0.0210216523018709
pca,4,backoff,0.0716332378223496
barnes,8,mcs-timepub,0.0896860986547085
string_match,1,ticket,0.01478633742422
s_raytrace,4,clh_stp,0.0126839167935058
s_raytrace,4,backoff,0.079428117553614
ferret,6,partitioned,0.0126566257435768
water_nsquared,2,cbomcs_stp,0.0132345156167284
water_nsquared,4,mcs-timepub,0.0258933195235629
streamcluster_ll,4,ttas,13584
bodytrack,1,mcs_stp,0.0202020202020202
lu_cb,2,posix,0.0418235048097031
water_spatial,1,c-ptl-tkt,0.0263157894736842
s_raytrace_ll,6,clh_spin,309985
lu_ncb,1,ttas,0.0179629962277708
volrend,4,spinlock,0.111856823266219
radiosity_ll,2,c-ptl-tkt,175384
s_raytrace,6,mcs_spin,0.106496272630458
bodytrack,8,mcs-timepub,0.0465983224603914
string_match,4,posix_adaptive,0.0470145745181006
histogram,2,mcs_stp,0.452488687782805
radiosity,8,backoff,0.0573394495412844
s_raytrace,8,spinlock,0.0213310580204778
histogram,6,ticket,0.37037037037037
water_nsquared,2,backoff,0.0136500136500136
histogram,2,cbomcs_stp,0.625
radiosity_ll,1,clh_spin,98559
swaptions,1,posix,0.0125470514429109
streamcluster_ll,2,malthusian_stp,13392
p_raytrace,6,spinlock,0.013696753869333
canneal,8,c-tkt-tkt,0.0144780657304184
histogram,1,mcs-timepub,0.413223140495868
blackscholes,8,c-ptl-tkt,0.0321543408360129
s_raytrace,8,mcs-timepub,0.0998003992015968
pca_ll,2,c-ptl-tkt,443351
streamcluster,8,malthusian_stp,0.00723327305605787
linear_regression,2,posix,1.19047619047619
lu_ncb,8,backoff,0.0598086124401914
bodytrack,4,backoff,0.0431406384814495
s_raytrace_ll,1,mcs_stp,72303
kmeans,1,mcs_spin,0.0112170499158721
s_raytrace,2,cbomcs_stp,0.0418935902806871
ssl_proxy,8,partitioned,24748
s_raytrace,2,malthusian_spin,0.043956043956044
pca,4,ticket,0.053475935828877
pca,6,ticket,0.0428082191780822
streamcluster_ll,4,mcs_spin,16356
radiosity_ll,4,ttas,66151
ssl_proxy,8,malthusian_spin,28645
pca,1,cbomcs_spin,0.046882325363338
water_nsquared,6,malthusian_stp,0.0360230547550432
radiosity,1,posix_adaptive,0.0493096646942801
vips,2,mcs_spin,0.0700280112044818
streamcluster,1,malthusian_stp,0.555555555555556
freqmine,4,ticket,0.0212269157291446
radiosity_ll,1,cbomcs_stp,94994
histogram,4,partitioned,0.558659217877095
pca_ll,2,posix,409964
string_match,1,backoff,0.0143802128271498
pca_ll,2,posix,316417
s_raytrace_ll,6,cbomcs_stp,63830
linear_regression,8,mcs_spin,1.0989010989011
bodytrack,6,clh_stp,0.0420521446593776
water_spatial,2,ticket,0.040048057669203
pca,8,malthusian_stp,0.0308166409861325
vips,2,posix,0.0716332378223496
kmeans,1,ttas,0.0112739571589628
x264,4,ticket,0.107296137339056
kmeans,6,cbomcs_stp,0.0355871886120996
x264,2,mcs_stp,0.0863557858376511
histogram,4,mcs-timepub,0.467289719626168
kmeans,8,spinlock,0.0389711613406079
swaptions,2,clh_spin,0.0201328769881216
lu_cb,2,malthusian_stp,0.0446030330062444
radiosity,6,spinlock,0.0327761389708292
p_raytrace,8,partitioned,0.0135961930659415
ssl_proxy,4,mcs-timepub,44081
ssl_proxy,8,posix_adaptive,18501
ferret,2,ttas,0.0223763705526964
histogram,1,cbomcs_stp,0.427350427350427
ssl_proxy,8,mcs_stp,3055
blackscholes,8,clh_spin,0.0335345405767941
radiosity_ll,8,malthusian_spin,180471
freqmine,8,clh_stp,0.0264131008980454
blackscholes,4,ttas,0.0303490136570561
dedup,6,mcs-timepub,0.0188005264147396
x264,8,c-tkt-tkt,0.111358574610245
s_raytrace_ll,1,c-tkt-tkt,71154
lu_cb,4,c-ptl-tkt,0.0586854460093897
fmm,1,cbomcs_spin,0.0303398058252427
fmm,4,mcs_stp,0.0628930817610063
pca,6,posix,0.0355871886120996
freqmine,1,clh_stp,0.00878425860857344
dedup,4,c-tkt-tkt,0.0649350649350649
matrix_multiply,6,cbomcs_stp,0.0862068965517241
vips,1,mcs-timepub,0.03725782414307
water_nsquared,6,partitioned,0.03000300030003
freqmine,4,mcs_spin,0.0221238938053097
x264,4,posix_adaptive,0.110864745011086
freqmine,8,mcs_stp,0.0273672687465791
pca,4,c-ptl-tkt,0.0707213578500707
s_raytrace_ll,6,c-ptl-tkt,292545
water_nsquared,4,partitioned,0.0266098988823842
radiosity_ll,2,cbomcs_spin,174187
x264,1,cbomcs_spin,0.0468603561387067
ssl_proxy,2,c-ptl-tkt,51911
word_count,8,spinlock,0.0728862973760933
radiosity_ll,1,posix,93649
freqmine,8,ttas,0.0265322366675511
ferret,4,posix_adaptive,0.041101520756268
kmeans,2,mcs_spin,0.0201126307320998
swaptions,4,ticket,0.0413393964448119
water_spatial,6,clh_stp,0.0640204865556978
word_count,2,mcs_spin,0.109409190371991
ferret,6,backoff,0.0505050505050505
lu_ncb,4,spinlock,0.0515463917525773
dedup,1,cbomcs_stp,0.0363504180298073
barnes,1,mcs_spin,0.0185150897981855
canneal,4,partitioned,0.0126774847870183
ferret,8,cbomcs_stp,0.0523560209424084
water_spatial,8,clh_spin,0.0600240096038415
x264,2,posix_adaptive,0.0857632933104631
linear_regression,1,mcs_spin,0.78740157480315
radiosity_ll,2,ticket,166285
lu_cb,1,malthusian_spin,0.0250752256770311
blackscholes,4,c-ptl-tkt,0.0289687137891078
x264,1,malthusian_stp,0.0472589792060491
vips,2,mcs-timepub,0.0738552437223043
lu_ncb,2,posix,0.0320410124959949
bodytrack,6,c-ptl-tkt,0.0482625482625483
word_count,1,mcs_stp,0.0878734622144112
swaptions,2,clh_stp,0.0230733733271804
histogram,6,malthusian_spin,0.378787878787879
linear_regression,4,posix_adaptive,1.19047619047619
string_match,1,c-tkt-tkt,0.0147775971627013
streamcluster,6,c-ptl-tkt,0.251889168765743
bodytrack,6,clh_stp,0.0417014178482068
water_nsquared,2,spinlock,0.0135372952484094
swaptions,8,posix,0.078064012490242
volrend,8,mcs-timepub,0.061012812690665
swaptions,4,posix_adaptive,0.0413223140495868
s_raytrace,1,malthusian_stp,0.0231535077564251
fmm,8,posix_adaptive,0.0647249190938511
pca_ll,2,ticket,337765
ferret,1,malthusian_stp,0.0117123448114312
string_match,8,posix,0.0620732464307883
bodytrack,4,mcs_stp,0.040371417036738
vips,1,ticket,0.0377643504531722
ferret,8,mcs_stp,0.051150895140665
x264,6,posix,0.104384133611691
volrend,6,malthusian_spin,0.107411385606874
water_spatial,2,mcs_stp,0.0384911470361817
kmeans,6,mcs_stp,0.0352360817477097
lu_ncb,1,posix,0.0176273576590869
histogram,8,c-tkt-tkt,0.469483568075117
linear_regression,2,c-ptl-tkt,1.35135135135135
histogram,8,posix,0.444444444444444
string_match,6,clh_stp,0.0493339911198816
x264,8,partitioned,0.105485232067511
water_spatial,8,posix,0.0871080139372822
volrend,4,mcs_stp,0.10183299389002
bodytrack,2,ttas,0.0315357931251971
radiosity,4,c-tkt-tkt,0.0561797752808989
linear_regression,4,spinlock,1.01010101010101
pca_ll,4,cbomcs_stp,173280
streamcluster,1,mcs_spin,0.578034682080925
freqmine,1,backoff,0.00888967908258512
blackscholes,4,posix,0.0291290416545296
linear_regression,1,c-ptl-tkt,0.847457627118644
blackscholes,2,mcs_spin,0.0236518448438978
swaptions,1,cbomcs_spin,0.0125439036628199
kmeans,1,ticket,0.0113314447592068
water_nsquared,1,cbomcs_spin,0.00827951647623779
pca,1,backoff,0.0478240076518412
lu_ncb,6,ttas,0.0413907284768212
freqmine,2,cbomcs_spin,0.0144634075788256
p_raytrace,1,posix,0.0134390538906061
water_nsquared,2,c-tkt-tkt,0.0131078778345786
radiosity_ll,1,posix_adaptive,98377
matrix_multiply,8,mcs_spin,0.108695652173913
barnes,6,c-ptl-tkt,0.0734753857457752
s_raytrace,2,c-ptl-tkt,0.0418760469011725
dedup,4,mcs-timepub,0.0207598090097571
water_spatial,6,cbomcs_spin,0.0760456273764259
swaptions,6,c-tkt-tkt,0.0598802395209581
streamcluster,8,malthusian_spin,0.0326477309826967
bodytrack,8,c-tkt-tkt,0.0496031746031746
lu_cb,8,malthusian_stp,0.0839630562552477
barnes,6,ttas,0.0798722044728434
radiosity,6,malthusian_stp,0.0415973377703827
linear_regression,6,mcs_spin,1.2987012987013
bodytrack,6,ttas,0.0481927710843374
linear_regression,8,mcs_stp,0.719424460431655
matrix_multiply,4,partitioned,0.0846740050804403
radiosity,4,partitioned,0.0537056928034372
word_count,2,mcs_spin,0.105820105820106
histogram,2,ticket,0.628930817610063
lu_cb,4,cbomcs_stp,0.0558035714285714
streamcluster_ll,4,ticket,12629
radiosity,2,mcs-timepub,0.0686813186813187
matrix_multiply,4,cbomcs_spin,0.0865800865800866
s_raytrace_ll,1,spinlock,72085
x264,2,c-ptl-tkt,0.0843170320404722
fmm,8,malthusian_spin,0.0752445447705041
water_spatial,2,posix,0.0396196513470682
ssl_proxy,1,c-tkt-tkt,38587
s_raytrace_ll,8,c-ptl-tkt,274744
swaptions,4,spinlock,0.0446428571428571
