bench,node,strategy,throughput
barnes,6,mcs-ls,0.0745712155108128
vips,2,mcs_spin,0.0382701875239189
upscaledb,4,ticket-ls,73135
p_raytrace,4,mcs-timepub,0.00650914534921565
vips,4,pthread,0.104712041884817
s_raytrace,1,clh_stp,0.00406570174012034
water_spatial,2,clh-ls,0.0288766965059197
memcached-old,4,ahmcs,66116
dedup,2,hmcs,0.0383582662063675
fmm,4,c-tkt-tkt,0.0450856627592426
rocksdb,8,malth_stp,8783155
fluidanimate,4,c-tkt-tkt,0.0103874519580347
fft,8,clh_stp,0.0720980533525595
swaptions,4,c-bo-mcs_stp,0.0439753737906772
kmeans,8,spinlock,0.0321543408360129
memcached-old,7,mcs_stp,21088
memcached-new,2,spinlock,163827
matrix_multiply,1,ticket,0.0133529176124983
lu_cb,8,ahmcs,0.0649772579597141
dedup,2,spinlock,0.0715819613457409
pca,6,c-bo-mcs_spin,0.0435729847494553
lu_cb,6,mutexee,0.0571755288736421
memcached-old,6,c-tkt-tkt,45759
s_raytrace,8,pthreadadapt,0.0382409177820268
water_nsquared,1,hmcs,0.00493924725871777
bodytrack,8,mcs_stp,0.0420875420875421
vips,2,c-bo-mcs_spin,0.0165453342157512
facesim,4,ttas,0.0712250712250712
ssl_proxy,8,malth_stp,23770
fft,1,ttas,0.0604229607250755
lu_ncb,1,c-ptl-tkt,0.0129651238169325
s_raytrace_ll,2,ahmcs,129025
canneal,6,ticket-ls,0.0107886503398425
radiosity_ll,6,mutexee,42267
barnes,2,hticket-ls,0.0302663438256659
vips,6,malth_spin,0.0213538330130258
bodytrack,1,c-ptl-tkt,0.0173913043478261
word_count,1,ttas,0.0660938532716457
word_count,2,c-bo-mcs_spin,0.102145045965271
blackscholes,4,c-ptl-tkt,0.0224114746750336
pca_ll,1,mutexee,95167
word_count,6,spinlock,0.0846023688663283
pca_ll,4,mutexee,249569
fmm,1,malth_stp,0.0217533173809006
pca,2,mcs_stp,0.0492610837438424
pca,8,spinlock-ls,0.021468441391155
streamcluster,4,pthreadadapt,0.0930232558139535
canneal,1,mcs_spin,0.00730994152046784
kmeans,2,mcs-ls,0.0126294518817883
pca_ll,6,mcs_spin,237355
swaptions,8,c-bo-mcs_spin,0.0868809730668983
bodytrack,4,hticket-ls,0.0374672161858374
streamcluster,6,ticket-ls,0.0444642063139173
lu_ncb,2,mcs_stp,0.0261985852763951
radiosity,1,partitioned,0.0224971878515186
streamcluster_ll,1,alock-ls,7383
histogram,4,ttas,0.418410041841004
ocean_cp,4,mcs_stp,0.149476831091181
bodytrack,4,clh-ls,0.0372995151063036
x264,1,pthreadadapt,0.0327011118378025
water_spatial,1,clh_stp,0.0179823772702751
lu_ncb,8,pthreadadapt,0.0652741514360313
streamcluster,6,partitioned,0.0754716981132075
vips,8,ticket-ls,0.115340253748558
streamcluster,1,ttas,0.492610837438424
ferret,8,hticket-ls,0.00975990630489947
ssl_proxy,6,ttas-ls,5178
rocksdb,8,mutexee,8041872
kyotocabinet,1,ticket,360985
s_raytrace,6,backoff,0.0741839762611276
memcached-new,6,ttas-ls,180785
ssl_proxy,8,mcs_spin,26138
vips,1,c-bo-mcs_spin,0.0161759948236817
lu_cb,1,spinlock,0.0155763239875389
kmeans,4,pthread,0.0195236235845373
streamcluster_ll,4,backoff,5224
fft,1,pthread,0.0604229607250755
ssl_proxy,6,pthread,8713
fluidanimate,2,backoff,0.0087527352297593
ocean_cp,2,malth_spin,0.0915750915750916
water_nsquared,2,alock-ls,0.00905223137503395
facesim,4,mcs_spin,0.0719942404607631
kyotocabinet,8,malth_spin,267077
streamcluster,6,ticket-ls,0.0323834196891192
water_spatial,2,ticket-ls,0.0338983050847458
rocksdb,8,c-tkt-tkt,8539780
water_spatial,4,ahmcs,0.0350631136044881
radiosity_ll,6,mcs-timepub,158853
facesim,8,clh_spin,0.0601684717208183
ocean_ncp,8,alock-ls,0.124378109452736
ferret,4,clh_stp,0.0298151460942159
dedup,2,ttas-ls,0.0120004800192008
matrix_multiply,4,ticket,0.05249343832021
rocksdb,4,ahmcs,4380421
fft,4,mcs-ls,0.0734753857457752
canneal,6,ticket-ls,0.0110975474420153
memcached-new,2,ticket,262966
volrend,1,malth_stp,0.0454545454545455
x264,2,ahmcs,0.0248200546041201
linear_regression,8,c-bo-mcs_spin,1.51515151515152
fluidanimate,2,malth_spin,0.0044992351300279
memcached-old,4,ticket,51923
ssl_proxy,2,alock-ls,44993
water_spatial,4,clh_spin,0.0117288294628196
linear_regression,6,hticket-ls,1.2987012987013
vips,8,spinlock,0.118343195266272
lu_cb,2,clh_stp,0.027693159789532
memcached-new,4,hmcs,259814
ocean_cp,2,backoff,0.0911577028258888
lu_cb,2,mcs-timepub,0.0278009452321379
streamcluster_ll,2,mcs-timepub,13947
pca,8,spinlock-ls,0.021795989537925
volrend,8,alock-ls,0.0922509225092251
histogram,8,ttas-ls,0.308641975308642
ferret,6,backoff,0.0402414486921529
radiosity_ll,8,malth_stp,142404
ssl_proxy,4,mcs-timepub,33975
ocean_ncp,8,c-bo-mcs_stp,0.0627352572145546
streamcluster,8,mcs_stp,0.0210970464135021
radix,2,pthreadadapt,0.118063754427391
ocean_ncp,8,mcs-ls,0.121802679658952
radiosity_ll,8,ttas,17613
matrix_multiply,8,ttas,0.0980392156862745
canneal,1,pthread,0.00740905386382159
radiosity,8,alock-ls,0.0229095074455899
water_spatial,4,ttas-ls,0.0439367311072056
water_nsquared,6,c-bo-mcs_stp,0.0257997936016512
s_raytrace_ll,4,malth_spin,201622
radiosity_ll,2,c-ptl-tkt,146392
ssl_proxy,6,spinlock-ls,10137
matrix_multiply,6,hticket-ls,0.075642965204236
streamcluster,6,c-ptl-tkt,0.116686114352392
lu_ncb,1,ticket,0.0132205182443152
vips,2,hmcs,0.0213128729752771
swaptions,4,ahmcs,0.0423190859077444
streamcluster_ll,4,hmcs,20964
lu_ncb,6,clh_spin,0.0543773790103317
canneal,4,pthreadadapt,0.0107793467715856
s_raytrace_ll,2,mcs_stp,129964
lu_cb,2,mcs-ls,0.027708506511499
dedup,8,mutexee,0.0426621160409556
pca_ll,6,ticket,208475
barnes,1,mcs-ls,0.0161030595813204
facesim,4,alock-ls,0.0720980533525595
lu_ncb,2,clh_stp,0.0235682300259251
ssl_proxy,1,alock-ls,35317
streamcluster_ll,4,mcs_stp,9367
mysqld,4,mcs_stp,1827
fmm,8,spinlock,0.0539956803455724
water_nsquared,2,c-bo-mcs_stp,0.00973141300116777
streamcluster,2,c-bo-mcs_stp,0.537634408602151
fluidanimate,8,pthreadadapt,0.0136295488619327
freqmine,2,clh_spin,0.0101224820325944
pca_ll,1,mutexee,102225
ssl_proxy,6,c-bo-mcs_stp,6588
radix,2,ticket-ls,0.106723585912487
s_raytrace,1,malth_stp,0.0171320884015762
blackscholes,8,pthread,0.0253228665484933
linear_regression,1,mutexee,0.510204081632653
pca,6,ttas,0.0214270409256482
barnes,4,ahmcs,0.0505305709954523
lu_ncb,2,c-ptl-tkt,0.026089225150013
dedup,6,ttas,0.043630017452007
lu_cb,4,spinlock-ls,0.0452488687782805
memcached-new,4,hmcs,370380
swaptions,4,mcs_spin,0.043917435221783
memcached-new,6,ticket-ls,188293
swaptions,8,malth_stp,0.0867302688638335
upscaledb,4,spinlock-ls,62408
ssl_proxy,4,mutexee,13017
facesim,4,partitioned,0.0714796283059328
facesim,1,spinlock-ls,0.0340947834981248
vips,1,malth_spin,0.025706940874036
memcached-old,4,c-tkt-tkt,68580
fmm,1,hmcs,0.0216216216216216
dedup,8,partitioned,0.00494413131612776
volrend,6,c-tkt-tkt,0.102249488752556
freqmine,6,mutexee,0.0171909919202338
memcached-new,2,ticket,297464
word_count,6,mcs_spin,0.0865800865800866
s_raytrace,6,clh_spin,0.0834724540901502
memcached-old,7,hmcs,72959
barnes,1,mcs_stp,0.0160720025715204
rocksdb,4,clh_spin,4277938
facesim,8,clh-ls,0.0597371565113501
radiosity,6,c-ptl-tkt,0.0238095238095238
rocksdb,8,spinlock,10613833
water_spatial,2,clh_spin,0.0106632544252506
pca,2,spinlock,0.0509943906170321
kyotocabinet,4,clh-ls,260650
kmeans,4,spinlock-ls,0.0195388823759281
water_spatial,8,c-bo-mcs_stp,0.0704721634954193
histogram,2,ticket-ls,0.458715596330275
fmm,2,malth_spin,0.0331564986737401
canneal,8,ticket,0.0115233924867481
pca_ll,6,malth_stp,275606
pca_ll,2,ticket-ls,146046
freqmine,4,ticket-ls,0.0146972369194591
mysqld,1,c-bo-mcs_stp,927
s_raytrace,8,spinlock-ls,0.0155787505842031
radiosity,8,ticket-ls,0.0215936082919456
radiosity,8,c-bo-mcs_stp,0.0229147571035747
water_spatial,4,clh_spin,0.0400320256204964
x264,1,c-bo-mcs_stp,0.03269042170644
water_spatial,1,ahmcs,0.00703037120359955
lu_ncb,1,spinlock-ls,0.0128650456709121
upscaledb,4,mcs_spin,1274
histogram,4,ahmcs,0.436681222707424
kyotocabinet,2,pthreadadapt,212298
ssl_proxy,2,c-bo-mcs_stp,5724
lu_ncb,2,c-ptl-tkt,0.0259268861809697
ocean_cp,8,ahmcs,0.141242937853107
kmeans,8,clh-ls,0.0324044069993519
linear_regression,8,spinlock-ls,0.793650793650794
matrix_multiply,6,hticket-ls,0.0767459708365311
facesim,8,spinlock-ls,0.0176522506619594
streamcluster_ll,2,mcs_spin,11863
x264,6,ttas-ls,0.0741839762611276
histogram,8,clh-ls,0.341296928327645
kmeans,4,mcs_stp,0.0197628458498024
volrend,4,ticket-ls,0.102145045965271
histogram,4,c-bo-mcs_stp,0.480769230769231
s_raytrace,6,backoff,0.0203252032520325
streamcluster,2,mcs-timepub,0.373134328358209
ssl_proxy,1,pthreadadapt,35329
linear_regression,4,partitioned,1.25
p_raytrace,8,malth_stp,0.0065599580162687
kyotocabinet,8,clh_stp,54808
x264,8,mcs-ls,0.0815660685154976
facesim,1,spinlock,0.0341296928327645
memcached-new,2,ticket-ls,305658
ferret,1,hticket-ls,0.00726532984597501
s_raytrace,8,backoff,0.0829875518672199
memcached-new,6,ahmcs,341098
memcached-new,6,c-bo-mcs_stp,139680
barnes,1,partitioned,0.0161629222563439
ocean_ncp,8,alock-ls,0.124378109452736
fmm,6,pthreadadapt,0.0514668039114771
streamcluster_ll,6,mutexee,3977
barnes,6,mcs-ls,0.0735294117647059
linear_regression,6,alock-ls,1.35135135135135
canneal,4,c-bo-mcs_spin,0.0109445113275692
vips,2,pthread,0.0552181115405853
ferret,8,ahmcs,0.0106655290102389
kyotocabinet,8,ttas,45191
streamcluster,6,c-tkt-tkt,0.170357751277683
ssl_proxy,2,c-bo-mcs_stp,26785
word_count,2,hmcs,0.101010101010101
barnes,8,clh_spin,0.0757002271006813
fluidanimate,2,c-ptl-tkt,0.00707113562438128
s_raytrace,2,mcs-timepub,0.0333333333333333
memcached-new,2,ttas,333865
pca,1,hticket-ls,0.0367782272894446
streamcluster,2,c-bo-mcs_spin,0.442477876106195
blackscholes,4,c-tkt-tkt,0.0224064530584808
memcached-new,6,c-bo-mcs_stp,138555
memcached-new,6,ttas,64037
rocksdb,1,hmcs,1058526
lu_ncb,4,partitioned,0.0394632991318074
water_spatial,2,ticket-ls,0.0330360092500826
rocksdb,1,c-bo-mcs_stp,1137293
water_spatial,4,c-tkt-tkt,0.0527426160337553
ssl_proxy,1,mcs-timepub,35395
pca_ll,6,c-bo-mcs_stp,137294
freqmine,2,c-ptl-tkt,0.0103874519580347
vips,2,pthreadadapt,0.0551267916207277
vips,2,c-bo-mcs_stp,0.0541125541125541
s_raytrace,8,c-ptl-tkt,0.0895255147717099
vips,2,ticket,0.0414765657403567
histogram,4,ttas-ls,0.442477876106195
ocean_ncp,2,spinlock-ls,0.0765696784073507
fft,1,mcs_spin,0.0674308833445718
rocksdb,6,ahmcs,8182804
dedup,1,mcs-ls,0.0280977802753582
streamcluster_ll,1,c-bo-mcs_stp,6679
vips,1,mcs_spin,0.0142106011084269
fmm,4,pthread,0.0453103760761214
water_nsquared,8,c-ptl-tkt,0.0353606789250354
lu_cb,6,c-ptl-tkt,0.05720823798627
volrend,1,c-bo-mcs_stp,0.0448631673396142
water_nsquared,8,clh-ls,0.0235849056603774
fluidanimate,4,pthreadadapt,0.00703828828828829
memcached-old,2,backoff,100182
memcached-new,6,c-bo-mcs_stp,137978
memcached-new,4,alock-ls,297894
radiosity_ll,4,mcs_spin,195816
water_spatial,1,ahmcs,0.00702345835089198
water_nsquared,2,clh_stp,0.00884407888918369
string_match,6,clh-ls,0.0472366556447803
memcached-new,2,malth_stp,255636
canneal,1,clh_stp,0.00729022380987096
barnes,6,ttas-ls,0.0720461095100865
kyotocabinet,1,spinlock,183579
swaptions,2,malth_spin,0.0220653133274493
word_count,4,c-ptl-tkt,0.0924214417744917
upscaledb,6,mcs-ls,155695
fluidanimate,4,mcs_spin,0.00446528242911364
ferret,8,ticket,0.0129382843834907
streamcluster,1,mcs_stp,0.495049504950495
word_count,6,spinlock,0.08424599831508
linear_regression,4,c-tkt-tkt,1.19047619047619
pca,2,ttas,0.0508130081300813
radiosity_ll,6,backoff,162062
matrix_multiply,1,hticket-ls,0.0137797988149373
water_spatial,8,c-bo-mcs_stp,0.0692520775623269
pca_ll,6,c-tkt-tkt,245888
string_match,6,ttas,0.0490196078431373
string_match,4,c-tkt-tkt,0.034952813701503
word_count,2,clh-ls,0.102986611740474
water_spatial,8,c-ptl-tkt,0.0715307582260372
lu_ncb,1,mutexee,0.0136930028755306
streamcluster,4,spinlock-ls,0.196850393700787
memcached-old,6,c-tkt-tkt,55786
ocean_ncp,1,ticket,0.0484027105517909
word_count,1,hticket-ls,0.06635700066357
freqmine,1,clh_spin,0.00628733102797862
fluidanimate,2,spinlock-ls,0.00880281690140845
water_spatial,6,c-bo-mcs_spin,0.0615006150061501
upscaledb,2,ttas,134695
memcached-new,6,ticket-ls,202229
word_count,1,ttas,0.0654450261780105
pca,1,mcs-timepub,0.0371609067261241
memcached-old,6,spinlock,32394
barnes,2,mcs_stp,0.0303306035790112
ssl_proxy,1,mcs_spin,36797
s_raytrace_ll,6,malth_stp,256507
string_match,6,c-ptl-tkt,0.0497512437810945
ocean_ncp,8,malth_spin,0.117370892018779
ferret,6,spinlock-ls,0.0407166123778502
ocean_cp,4,c-tkt-tkt,0.169204737732657
radiosity_ll,4,clh-ls,172358
upscaledb,1,spinlock-ls,128712
dedup,8,pthreadadapt,0.0345303867403315
rocksdb,1,alock-ls,1131391
vips,1,alock-ls,0.0176740897843761
memcached-old,6,c-bo-mcs_stp,75625
s_raytrace_ll,1,ahmcs,93276
ocean_ncp,8,hmcs,0.116959064327485
swaptions,4,malth_spin,0.0438020148926851
lu_cb,4,partitioned,0.0452693526482571
pca_ll,6,malth_spin,276295
streamcluster,4,backoff,0.0898472596585804
volrend,4,spinlock-ls,0.0931966449207828
fmm,6,hticket-ls,0.051413881748072
s_raytrace,4,mcs_stp,0.0106826193782716
blackscholes,1,ticket-ls,0.0135869565217391
ferret,4,mcs-timepub,0.0290697674418605
upscaledb,2,clh_spin,156183
water_spatial,4,spinlock,0.0516528925619835
memcached-new,2,c-bo-mcs_spin,223337
rocksdb,8,pthread,10119894
volrend,2,pthreadadapt,0.0686813186813187
string_match,2,malth_spin,0.0176616036736136
vips,1,c-bo-mcs_spin,0.0215936082919456
radiosity_ll,8,ttas,19009
radiosity_ll,1,mcs-timepub,71519
lu_cb,4,hmcs,0.0452284034373587
lu_ncb,6,partitioned,0.0537056928034372
string_match,4,c-tkt-tkt,0.0350385423966363
kyotocabinet,6,hticket-ls,285379
fft,8,ttas-ls,0.0721500721500722
s_raytrace,8,ttas,0.0103584006629376
memcached-new,2,pthreadadapt,191975
vips,2,mcs_spin,0.0378931413414172
blackscholes,2,ttas-ls,0.0186428038777032
facesim,2,c-bo-mcs_spin,0.0586510263929619
pca_ll,8,ttas,93375
streamcluster,8,c-bo-mcs_stp,0.0172146668961956
p_raytrace,2,spinlock-ls,0.0066010957818998
streamcluster,2,mcs-ls,0.347222222222222
radix,1,ttas,0.0666666666666667
canneal,2,hmcs,0.00900009000090001
mysqld,1,c-bo-mcs_stp,1561
fmm,1,spinlock-ls,0.0217912399215515
water_spatial,2,ahmcs,0.00809519954666883
bodytrack,8,hmcs,0.0423549343498518
memcached-new,6,spinlock,31746
s_raytrace_ll,6,spinlock,65542
pca,2,c-bo-mcs_spin,0.0505561172901921
ferret,4,clh_spin,0.0100593501659793
histogram,1,ticket-ls,0.246305418719212
water_spatial,6,ttas-ls,0.0504795557799091
word_count,1,clh_spin,0.0662251655629139
x264,1,ttas-ls,0.0325945241199478
radiosity_ll,6,c-ptl-tkt,188466
ssl_proxy,6,ttas,8105
fluidanimate,8,hmcs,0.00306063110213326
streamcluster,6,alock-ls,0.106382978723404
ferret,1,backoff,0.00761440645701668
kyotocabinet,4,spinlock,32153
memcached-new,4,pthread,73039
memcached-old,6,ttas,45626
s_raytrace_ll,4,ttas-ls,101549
x264,6,pthread,0.0742390497401633
pca,6,ticket-ls,0.0526870389884089
upscaledb,2,pthread,92914
rocksdb,2,clh_spin,2362096
water_spatial,1,clh_spin,0.0180538003249684
radix,2,spinlock-ls,0.117924528301887
dedup,4,ttas-ls,0.00848176420695505
water_spatial,6,mcs-timepub,0.0587199060481503
s_raytrace,1,partitioned,0.0173160173160173
memcached-new,6,c-bo-mcs_stp,139297
fft,1,mcs-timepub,0.0632911392405063
upscaledb,2,clh-ls,152069
volrend,6,c-bo-mcs_stp,0.0799360511590727
word_count,4,mcs_spin,0.0934579439252337
volrend,2,c-bo-mcs_stp,0.0704721634954193
string_match,4,ttas,0.0349040139616056
water_nsquared,2,ttas-ls,0.00883470271225373
histogram,8,ttas,0.319488817891374
streamcluster,4,c-bo-mcs_spin,0.174825174825175
s_raytrace,8,spinlock-ls,0.0428449014567266
dedup,1,mcs-timepub,0.0395882818685669
memcached-new,4,mcs-ls,279442
lu_cb,4,malth_stp,0.0461680517082179
barnes,1,ahmcs,0.0158604282315623
ssl_proxy,6,clh_spin,34822
canneal,2,mcs-ls,0.00950751093363757
kmeans,1,ticket-ls,0.00800897004645203
string_match,4,mutexee,0.0349283967865875
vips,6,ttas,0.14265335235378
kmeans,4,pthread,0.01933114247052
word_count,2,hmcs,0.100502512562814
kyotocabinet,8,clh_spin,246111
memcached-old,7,alock-ls,34578
bodytrack,2,pthreadadapt,0.0271665308340125
water_spatial,6,clh_stp,0.044404973357016
lu_ncb,4,backoff,0.0398406374501992
ferret,4,partitioned,0.00982607841210573
dedup,1,partitioned,0.0146929180135175
streamcluster,4,c-ptl-tkt,0.286532951289398
streamcluster,8,mcs_stp,0.0212404418011895
ferret,4,mutexee,0.0294985250737463
matrix_multiply,1,ttas-ls,0.0137722076848919
ferret,8,clh_stp,0.0505816894284269
vips,4,alock-ls,0.0514933058702369
fluidanimate,8,alock-ls,0.00378945772859904
pca_ll,1,c-ptl-tkt,95053
s_raytrace,1,malth_stp,0.0171939477303989
lu_ncb,8,partitioned,0.0645161290322581
x264,6,mcs-timepub,0.0739644970414201
s_raytrace,4,c-bo-mcs_stp,0.0392618767177071
ssl_proxy,8,ticket-ls,17047
volrend,8,ahmcs,0.0884955752212389
water_spatial,4,c-ptl-tkt,0.0513610683102209
word_count,1,ticket-ls,0.0665335994677312
streamcluster,8,spinlock-ls,0.0134228187919463
bodytrack,8,clh_spin,0.0423728813559322
ocean_ncp,1,ttas,0.0485672656629432
kmeans,8,ticket-ls,0.0319590923617769
pca_ll,2,pthread,158701
kmeans,6,c-tkt-tkt,0.0263435194942044
pca_ll,4,malth_stp,272655
memcached-new,6,ahmcs,366055
water_spatial,2,clh_stp,0.0107204116638079
lu_ncb,8,spinlock,0.0632511068943706
x264,1,clh-ls,0.032605151613955
lu_cb,8,c-bo-mcs_spin,0.065402223675605
linear_regression,6,mcs-ls,1.28205128205128
ssl_proxy,1,c-tkt-tkt,35197
fft,1,c-ptl-tkt,0.0605326876513317
s_raytrace,2,ticket-ls,0.0328623069339468
string_match,6,partitioned,0.0497512437810945
memcached-new,4,ticket-ls,234565
vips,6,ticket,0.0950570342205323
ferret,6,ttas,0.0397930760047752
string_match,2,mutexee,0.0185185185185185
kyotocabinet,2,ttas,253325
dedup,1,c-bo-mcs_stp,0.0237812128418549
pca_ll,2,mcs-ls,160833
ocean_ncp,1,c-bo-mcs_stp,0.0494559841740851
pca_ll,4,hmcs,278342
histogram,6,ahmcs,0.425531914893617
volrend,1,clh_spin,0.0461041954817888
water_spatial,2,clh-ls,0.0285062713797035
canneal,2,ticket,0.0089863407620417
pca,1,alock-ls,0.0369822485207101
memcached-new,6,mutexee,65101
freqmine,8,malth_spin,0.0164880461665293
streamcluster_ll,6,ticket,3864
dedup,4,ticket,0.00429387264373739
linear_regression,6,mcs_spin,1.44927536231884
water_nsquared,4,clh_stp,0.0159108989657916
fmm,4,spinlock-ls,0.0453720508166969
x264,6,mcs_stp,0.074794315632012
ferret,8,ttas-ls,0.0481463649494463
word_count,2,hticket-ls,0.101522842639594
water_spatial,2,pthreadadapt,0.0334896182183523
lu_ncb,6,mcs_stp,0.0510725229826353
vips,2,c-tkt-tkt,0.0489236790606654
memcached-new,2,c-bo-mcs_stp,177522
facesim,1,ttas-ls,0.0338066260987153
lu_ncb,8,alock-ls,0.0629326620516048
vips,2,ticket-ls,0.0435729847494553
streamcluster_ll,8,spinlock,866
pca,8,mcs-ls,0.0419815281276238
ocean_cp,2,backoff,0.0911577028258888
ssl_proxy,8,partitioned,23788
string_match,4,mcs-ls,0.034494653328734
fluidanimate,8,mcs_spin,0.0111569786901707
facesim,8,clh-ls,0.0599520383693046
x264,1,spinlock-ls,0.03269042170644
ocean_ncp,1,spinlock,0.0490436488474743
s_raytrace_ll,4,ahmcs,259238
volrend,8,pthreadadapt,0.0646830530401035
memcached-old,4,alock-ls,62866
volrend,8,clh-ls,0.0920810313075506
kmeans,6,ticket-ls,0.0259605399792316
fmm,4,malth_spin,0.044543429844098
p_raytrace,8,ticket-ls,0.00659282700421941
radiosity,1,c-bo-mcs_stp,0.0222419928825623
histogram,1,alock-ls,0.242130750605327
p_raytrace,6,hmcs,0.00652571130253198
string_match,1,c-tkt-tkt,0.0095093191327501
rocksdb,4,pthreadadapt,4422544
kyotocabinet,8,malth_stp,261108
sqlite,4,c-bo-mcs_stp,9332
dedup,2,pthread,0.056657223796034
fluidanimate,1,c-ptl-tkt,0.00461701832956277
memcached-new,6,ttas-ls,98745
fft,2,partitioned,0.0674308833445718
vips,6,c-bo-mcs_spin,0.011768859597505
histogram,8,ttas,0.309597523219814
rocksdb,1,mcs-ls,1144326
water_nsquared,4,malth_stp,0.0188182160331201
kmeans,6,spinlock-ls,0.0264200792602378
pca_ll,8,clh_stp,71393
canneal,8,pthreadadapt,0.01232741617357
x264,4,pthread,0.059206631142688
streamcluster_ll,1,ticket-ls,7378
memcached-new,2,ticket,283172
ocean_cp,1,backoff,0.0566893424036281
memcached-new,2,ticket-ls,318754
ocean_cp,8,ahmcs,0.143266475644699
vips,1,alock-ls,0.0205212394828648
swaptions,2,mcs_spin,0.0221238938053097
lu_cb,1,mcs-timepub,0.015581177937052
ferret,1,ticket-ls,0.00723484300390682
ssl_proxy,4,malth_spin,32050
barnes,8,clh-ls,0.0827814569536424
streamcluster,8,pthread,0.0239865675221876
x264,4,malth_stp,0.0595947556615018
memcached-new,4,c-bo-mcs_spin,230503
water_nsquared,4,c-bo-mcs_spin,0.0186846038863976
radiosity,6,backoff,0.0235849056603774
water_spatial,2,spinlock,0.0331564986737401
blackscholes,8,malth_stp,0.0251572327044025
p_raytrace,6,ticket,0.00657159755536571
fmm,4,malth_stp,0.0451263537906137
volrend,4,pthread,0.0904977375565611
fft,4,ticket,0.073909830007391
ocean_ncp,8,ticket,0.113507377979569
p_raytrace,4,clh_spin,0.00659413122321134
histogram,8,ticket-ls,0.335570469798658
string_match,8,ticket,0.0627352572145546
radiosity,1,clh_stp,0.0218866272707376
radiosity,6,backoff,0.0238265427686443
fluidanimate,4,pthreadadapt,0.00704225352112676
s_raytrace_ll,8,clh_stp,47067
volrend,8,c-bo-mcs_stp,0.0645161290322581
vips,1,c-ptl-tkt,0.0184263865855906
sqlite,6,pthread,3267
blackscholes,4,hticket-ls,0.0225225225225225
bodytrack,6,hticket-ls,0.0410677618069815
fmm,6,backoff,0.0508130081300813
lu_ncb,8,ahmcs,0.0628930817610063
water_nsquared,1,spinlock-ls,0.00485531171101185
ocean_ncp,8,hmcs,0.116144018583043
canneal,8,spinlock,0.0117453605825699
vips,2,malth_stp,0.0551571980143409
p_raytrace,2,mcs-ls,0.0065321052975374
volrend,8,c-tkt-tkt,0.0982318271119843
vips,4,c-ptl-tkt,0.0610873549175321
vips,8,c-bo-mcs_spin,0.0267737617135207
linear_regression,1,ticket,0.512820512820513
s_raytrace,4,ticket-ls,0.0619578686493185
kmeans,6,hmcs,0.0255885363357216
vips,4,partitioned,0.0596302921884317
x264,6,mcs_stp,0.0744047619047619
ferret,4,c-bo-mcs_stp,0.0294898260100265
streamcluster_ll,1,spinlock,6765
histogram,6,ticket-ls,0.378787878787879
volrend,8,c-bo-mcs_spin,0.0788022064617809
linear_regression,6,clh_stp,0.943396226415094
lu_ncb,8,clh_spin,0.0649350649350649
dedup,4,c-tkt-tkt,0.0482392667631452
vips,1,spinlock-ls,0.0278940027894003
pca_ll,8,hticket-ls,224486
fmm,1,mcs_spin,0.0218007412252017
water_nsquared,1,malth_spin,0.00498330592515075
fft,1,alock-ls,0.0603500301750151
water_spatial,4,hmcs,0.0504540867810293
s_raytrace_ll,1,ttas-ls,92549
string_match,8,spinlock,0.0609756097560976
ocean_ncp,2,malth_stp,0.0766871165644172
matrix_multiply,6,ahmcs,0.0768639508070715
vips,1,c-bo-mcs_stp,0.0281928390188892
matrix_multiply,1,ticket-ls,0.0133511348464619
radiosity,6,spinlock-ls,0.0173010380622837
blackscholes,4,ttas,0.0224971878515186
pca,1,ttas,0.0367242012486228
s_raytrace,4,clh_stp,0.0106928999144568
s_raytrace_ll,1,ticket,93396
swaptions,2,clh_stp,0.02211900022119
water_spatial,4,c-tkt-tkt,0.0529380624669137
pca_ll,8,hticket-ls,225123
memcached-old,4,c-tkt-tkt,75449
streamcluster,2,spinlock-ls,0.543478260869565
ocean_cp,1,pthreadadapt,0.0568828213879408
string_match,1,backoff,0.00948136910969944
s_raytrace_ll,1,malth_stp,92841
matrix_multiply,1,ttas-ls,0.0137703112090333
volrend,6,clh_stp,0.0935453695042096
fmm,4,partitioned,0.045045045045045
barnes,6,clh_spin,0.0694927032661571
streamcluster_ll,6,c-ptl-tkt,7959
barnes,6,malth_spin,0.0734214390602056
swaptions,4,partitioned,0.0438020148926851
ocean_ncp,1,mcs-ls,0.0488519785051295
pca_ll,8,spinlock,48545
memcached-new,2,c-tkt-tkt,333521
streamcluster_ll,6,ticket,3290
lu_cb,1,ttas-ls,0.0156838143036386
streamcluster,4,backoff,0.101214574898785
s_raytrace_ll,8,mcs-timepub,617090
ocean_cp,8,backoff,0.0971817298347911
histogram,2,mcs-timepub,0.45662100456621
radiosity_ll,8,ahmcs,237037
freqmine,8,mcs-timepub,0.017614937466972
radiosity,2,ttas-ls,0.0236518448438978
swaptions,1,clh_stp,0.0110938540048813
linear_regression,8,malth_stp,1.49253731343284
linear_regression,8,partitioned,1.47058823529412
x264,2,ttas,0.0316555872111428
memcached-new,2,spinlock,169443
ocean_cp,8,pthread,0.11001100110011
ssl_proxy,6,c-bo-mcs_spin,37982
ocean_cp,4,mcs-ls,0.165837479270315
blackscholes,4,mcs-ls,0.0223914017017465
string_match,1,ttas,0.00949757811758002
streamcluster,6,mcs_stp,0.0223813786929275
ocean_ncp,2,hticket-ls,0.0763941940412529
